,X,Twilight,Rise,Deleted,Marker,Inserted,Twilight3,Marker3
307,307,08/12/2016 10:26,FALSE,FALSE,0,FALSE,08/12/2016 10:26,0
308,308,08/12/2016 21:14,TRUE,FALSE,0,FALSE,08/12/2016 21:14,0
309,309,09/12/2016 10:30,FALSE,FALSE,0,FALSE,09/12/2016 10:30,0
310,310,09/12/2016 21:16,TRUE,FALSE,0,FALSE,09/12/2016 21:16,0
311,311,10/12/2016 10:27,FALSE,FALSE,0,FALSE,10/12/2016 10:27,0
312,312,10/12/2016 21:23,TRUE,FALSE,0,FALSE,10/12/2016 21:23,0
313,313,11/12/2016 10:14,FALSE,FALSE,0,FALSE,11/12/2016 10:14,0
314,314,11/12/2016 21:20,TRUE,FALSE,0,FALSE,11/12/2016 21:20,0
315,315,12/12/2016 10:23,FALSE,FALSE,0,FALSE,12/12/2016 10:23,0
316,316,12/12/2016 21:23,TRUE,FALSE,0,FALSE,12/12/2016 21:23,0
317,317,13/12/2016 10:27,FALSE,FALSE,0,FALSE,13/12/2016 10:27,0
318,318,13/12/2016 21:29,TRUE,FALSE,0,FALSE,13/12/2016 21:29,0
319,319,14/12/2016 10:20,FALSE,FALSE,0,FALSE,14/12/2016 10:20,0
320,320,14/12/2016 21:24,TRUE,FALSE,0,FALSE,14/12/2016 21:24,0
321,321,15/12/2016 10:25,FALSE,FALSE,0,FALSE,15/12/2016 10:25,0
322,322,15/12/2016 21:17,TRUE,FALSE,0,FALSE,15/12/2016 21:17,0
323,323,16/12/2016 10:27,FALSE,FALSE,0,FALSE,16/12/2016 10:27,0
324,324,16/12/2016 21:23,TRUE,FALSE,0,FALSE,16/12/2016 21:23,0
325,325,17/12/2016 10:29,FALSE,FALSE,0,FALSE,17/12/2016 10:29,0
326,326,17/12/2016 21:23,TRUE,FALSE,0,FALSE,17/12/2016 21:23,0
327,327,18/12/2016 10:28,FALSE,FALSE,0,FALSE,18/12/2016 10:28,0
328,328,18/12/2016 21:27,TRUE,FALSE,0,FALSE,18/12/2016 21:27,0
329,329,19/12/2016 10:26,FALSE,FALSE,0,FALSE,19/12/2016 10:26,0
330,330,19/12/2016 21:32,TRUE,FALSE,0,FALSE,19/12/2016 21:32,0
331,331,20/12/2016 10:29,FALSE,FALSE,0,FALSE,20/12/2016 10:29,0
332,332,20/12/2016 21:32,TRUE,FALSE,0,FALSE,20/12/2016 21:32,0
333,333,21/12/2016 10:28,FALSE,FALSE,0,FALSE,21/12/2016 10:28,0
334,334,21/12/2016 21:40,TRUE,FALSE,0,FALSE,21/12/2016 21:40,0
335,335,22/12/2016 10:30,FALSE,FALSE,0,FALSE,22/12/2016 10:30,0
336,336,22/12/2016 21:28,TRUE,FALSE,0,FALSE,22/12/2016 21:28,0
337,337,23/12/2016 10:35,FALSE,FALSE,0,FALSE,23/12/2016 10:35,0
338,338,23/12/2016 21:21,TRUE,FALSE,0,FALSE,23/12/2016 21:21,0
339,339,24/12/2016 10:30,FALSE,FALSE,0,FALSE,24/12/2016 10:30,0
340,340,24/12/2016 21:28,TRUE,FALSE,0,FALSE,24/12/2016 21:28,0
341,341,25/12/2016 10:35,FALSE,FALSE,0,FALSE,25/12/2016 10:35,0
342,342,25/12/2016 21:28,TRUE,FALSE,0,FALSE,25/12/2016 21:28,0
343,343,26/12/2016 10:24,FALSE,FALSE,0,FALSE,26/12/2016 10:24,0
344,344,26/12/2016 21:32,TRUE,FALSE,0,FALSE,26/12/2016 21:32,0
345,345,27/12/2016 10:17,FALSE,FALSE,0,FALSE,27/12/2016 10:17,0
346,346,27/12/2016 21:33,TRUE,FALSE,0,FALSE,27/12/2016 21:33,0
347,347,28/12/2016 10:34,FALSE,FALSE,0,FALSE,28/12/2016 10:34,0
348,348,28/12/2016 21:28,TRUE,FALSE,0,FALSE,28/12/2016 21:28,0
349,349,29/12/2016 10:35,FALSE,FALSE,0,FALSE,29/12/2016 10:35,0
350,350,29/12/2016 21:32,TRUE,FALSE,0,FALSE,29/12/2016 21:32,0
351,351,30/12/2016 10:31,FALSE,FALSE,0,FALSE,30/12/2016 10:31,0
352,352,30/12/2016 21:34,TRUE,FALSE,0,FALSE,30/12/2016 21:34,0
353,353,31/12/2016 10:29,FALSE,FALSE,0,FALSE,31/12/2016 10:29,0
354,354,31/12/2016 21:41,TRUE,FALSE,0,FALSE,31/12/2016 21:41,0
355,355,01/01/2017 10:24,FALSE,FALSE,0,FALSE,01/01/2017 10:24,0
356,356,01/01/2017 21:32,TRUE,FALSE,0,FALSE,01/01/2017 21:32,0
357,357,02/01/2017 10:34,FALSE,FALSE,0,FALSE,02/01/2017 10:34,0
358,358,02/01/2017 21:35,TRUE,FALSE,0,FALSE,02/01/2017 21:35,0
359,359,03/01/2017 10:30,FALSE,FALSE,0,FALSE,03/01/2017 10:30,0
360,360,03/01/2017 21:32,TRUE,FALSE,0,FALSE,03/01/2017 21:32,0
361,361,04/01/2017 10:30,FALSE,FALSE,0,FALSE,04/01/2017 10:30,0
362,362,04/01/2017 21:33,TRUE,FALSE,0,FALSE,04/01/2017 21:33,0
363,363,05/01/2017 10:22,FALSE,FALSE,0,FALSE,05/01/2017 10:22,0
364,364,05/01/2017 21:34,TRUE,FALSE,0,FALSE,05/01/2017 21:34,0
365,365,06/01/2017 10:24,FALSE,FALSE,0,FALSE,06/01/2017 10:24,0
366,366,06/01/2017 21:35,TRUE,FALSE,0,FALSE,06/01/2017 21:35,0
367,367,07/01/2017 10:14,FALSE,FALSE,0,FALSE,07/01/2017 10:14,0
368,368,07/01/2017 21:32,TRUE,FALSE,0,FALSE,07/01/2017 21:32,0
369,369,08/01/2017 10:37,FALSE,FALSE,0,FALSE,08/01/2017 10:37,0
370,370,08/01/2017 21:38,TRUE,FALSE,0,FALSE,08/01/2017 21:38,0
371,371,09/01/2017 10:37,FALSE,FALSE,0,FALSE,09/01/2017 10:37,0
372,372,09/01/2017 21:41,TRUE,FALSE,0,FALSE,09/01/2017 21:41,0
373,373,10/01/2017 10:33,FALSE,FALSE,0,FALSE,10/01/2017 10:33,0
374,374,10/01/2017 21:34,TRUE,FALSE,0,FALSE,10/01/2017 21:34,0
375,375,11/01/2017 10:36,FALSE,FALSE,0,FALSE,11/01/2017 10:36,0
376,376,11/01/2017 21:38,TRUE,FALSE,0,FALSE,11/01/2017 21:38,0
377,377,12/01/2017 10:33,FALSE,FALSE,0,FALSE,12/01/2017 10:33,0
378,378,12/01/2017 21:38,TRUE,FALSE,0,FALSE,12/01/2017 21:38,0
379,379,13/01/2017 10:24,FALSE,FALSE,0,FALSE,13/01/2017 10:24,0
380,380,13/01/2017 21:45,TRUE,FALSE,0,FALSE,13/01/2017 21:45,0
381,381,14/01/2017 10:28,FALSE,FALSE,0,FALSE,14/01/2017 10:28,0
382,382,14/01/2017 21:37,TRUE,FALSE,0,FALSE,14/01/2017 21:37,0
383,383,15/01/2017 10:37,FALSE,FALSE,0,FALSE,15/01/2017 10:37,0
384,384,15/01/2017 21:41,TRUE,FALSE,0,FALSE,15/01/2017 21:41,0
385,385,16/01/2017 10:40,FALSE,FALSE,0,FALSE,16/01/2017 10:40,0
386,386,16/01/2017 21:46,TRUE,FALSE,0,FALSE,16/01/2017 21:46,0
387,387,17/01/2017 10:35,FALSE,FALSE,0,FALSE,17/01/2017 10:35,0
388,388,17/01/2017 21:37,TRUE,FALSE,0,FALSE,17/01/2017 21:37,0
389,389,18/01/2017 10:30,FALSE,FALSE,0,FALSE,18/01/2017 10:30,0
390,390,18/01/2017 21:39,TRUE,FALSE,0,FALSE,18/01/2017 21:39,0
391,391,19/01/2017 10:40,FALSE,FALSE,0,FALSE,19/01/2017 10:40,0
392,392,19/01/2017 21:37,TRUE,FALSE,0,FALSE,19/01/2017 21:37,0
393,393,20/01/2017 10:19,FALSE,FALSE,0,FALSE,20/01/2017 10:19,0
394,394,20/01/2017 21:47,TRUE,FALSE,0,FALSE,20/01/2017 21:47,0
395,395,21/01/2017 10:31,FALSE,FALSE,0,FALSE,21/01/2017 10:31,0
396,396,21/01/2017 21:42,TRUE,FALSE,0,FALSE,21/01/2017 21:42,0
397,397,22/01/2017 10:29,FALSE,FALSE,0,FALSE,22/01/2017 10:29,0
398,398,22/01/2017 21:45,TRUE,FALSE,0,FALSE,22/01/2017 21:45,0
399,399,23/01/2017 10:35,FALSE,FALSE,0,FALSE,23/01/2017 10:35,0
400,400,23/01/2017 21:42,TRUE,FALSE,0,FALSE,23/01/2017 21:42,0
401,401,24/01/2017 10:31,FALSE,FALSE,0,FALSE,24/01/2017 10:31,0
402,402,24/01/2017 21:43,TRUE,FALSE,0,FALSE,24/01/2017 21:43,0
403,403,25/01/2017 10:33,FALSE,FALSE,0,FALSE,25/01/2017 10:33,0
404,404,25/01/2017 21:43,TRUE,FALSE,0,FALSE,25/01/2017 21:43,0
405,405,26/01/2017 10:28,FALSE,FALSE,0,FALSE,26/01/2017 10:28,0
406,406,26/01/2017 21:49,TRUE,FALSE,0,FALSE,26/01/2017 21:49,0
407,407,27/01/2017 10:35,FALSE,FALSE,0,FALSE,27/01/2017 10:35,0
408,408,27/01/2017 21:49,TRUE,FALSE,0,FALSE,27/01/2017 21:49,0
409,409,28/01/2017 10:28,FALSE,FALSE,0,FALSE,28/01/2017 10:28,0
410,410,28/01/2017 21:44,TRUE,FALSE,0,FALSE,28/01/2017 21:44,0
411,411,29/01/2017 10:31,FALSE,FALSE,0,FALSE,29/01/2017 10:31,0
412,412,29/01/2017 21:41,TRUE,FALSE,0,FALSE,29/01/2017 21:41,0
413,413,30/01/2017 10:31,FALSE,FALSE,0,FALSE,30/01/2017 10:31,0
414,414,30/01/2017 21:47,TRUE,FALSE,0,FALSE,30/01/2017 21:47,0
415,415,31/01/2017 10:29,FALSE,FALSE,0,FALSE,31/01/2017 10:29,0
416,416,31/01/2017 21:46,TRUE,FALSE,0,FALSE,31/01/2017 21:46,0
417,417,01/02/2017 10:40,FALSE,FALSE,0,FALSE,01/02/2017 10:40,0
418,418,01/02/2017 21:51,TRUE,FALSE,0,FALSE,01/02/2017 21:51,0
419,419,02/02/2017 10:14,FALSE,FALSE,0,FALSE,02/02/2017 10:14,0
420,420,02/02/2017 21:45,TRUE,FALSE,0,FALSE,02/02/2017 21:45,0
421,421,03/02/2017 10:35,FALSE,FALSE,0,FALSE,03/02/2017 10:35,0
422,422,03/02/2017 21:46,TRUE,FALSE,0,FALSE,03/02/2017 21:46,0
423,423,04/02/2017 10:30,FALSE,FALSE,0,FALSE,04/02/2017 10:30,0
424,424,04/02/2017 21:48,TRUE,FALSE,0,FALSE,04/02/2017 21:48,0
425,425,05/02/2017 10:29,FALSE,FALSE,0,FALSE,05/02/2017 10:29,0
426,426,05/02/2017 21:44,TRUE,FALSE,0,FALSE,05/02/2017 21:44,0
427,427,06/02/2017 10:36,FALSE,FALSE,0,FALSE,06/02/2017 10:36,0
428,428,06/02/2017 21:51,TRUE,FALSE,0,FALSE,06/02/2017 21:51,0
429,429,07/02/2017 10:34,FALSE,FALSE,0,FALSE,07/02/2017 10:34,0
430,430,07/02/2017 21:48,TRUE,FALSE,0,FALSE,07/02/2017 21:48,0
431,431,08/02/2017 10:39,FALSE,FALSE,0,FALSE,08/02/2017 10:39,0
432,432,08/02/2017 21:44,TRUE,FALSE,0,FALSE,08/02/2017 21:44,0
433,433,09/02/2017 10:35,FALSE,FALSE,0,FALSE,09/02/2017 10:35,0
434,434,09/02/2017 21:50,TRUE,FALSE,0,FALSE,09/02/2017 21:50,0
435,435,10/02/2017 10:36,FALSE,FALSE,0,FALSE,10/02/2017 10:36,0
436,436,10/02/2017 21:50,TRUE,FALSE,0,FALSE,10/02/2017 21:50,0
437,437,11/02/2017 10:40,FALSE,FALSE,0,FALSE,11/02/2017 10:40,0
438,438,11/02/2017 21:48,TRUE,FALSE,0,FALSE,11/02/2017 21:48,0
439,439,12/02/2017 10:33,FALSE,FALSE,0,FALSE,12/02/2017 10:33,0
440,440,12/02/2017 21:44,TRUE,FALSE,0,FALSE,12/02/2017 21:44,0
441,441,13/02/2017 10:35,FALSE,FALSE,0,FALSE,13/02/2017 10:35,0
442,442,13/02/2017 21:47,TRUE,FALSE,0,FALSE,13/02/2017 21:47,0
443,443,14/02/2017 10:25,FALSE,FALSE,0,FALSE,14/02/2017 10:25,0
444,444,14/02/2017 21:55,TRUE,FALSE,0,FALSE,14/02/2017 21:55,0
445,445,15/02/2017 10:35,FALSE,FALSE,0,FALSE,15/02/2017 10:35,0
446,446,15/02/2017 21:48,TRUE,FALSE,0,FALSE,15/02/2017 21:48,0
447,447,16/02/2017 10:32,FALSE,FALSE,0,FALSE,16/02/2017 10:32,0
448,448,16/02/2017 21:48,TRUE,FALSE,0,FALSE,16/02/2017 21:48,0
449,449,17/02/2017 10:29,FALSE,FALSE,0,FALSE,17/02/2017 10:29,0
450,450,17/02/2017 21:53,TRUE,FALSE,0,FALSE,17/02/2017 21:53,0
451,451,18/02/2017 10:39,FALSE,FALSE,0,FALSE,18/02/2017 10:39,0
452,452,18/02/2017 21:54,TRUE,FALSE,0,FALSE,18/02/2017 21:54,0
453,453,19/02/2017 10:38,FALSE,FALSE,0,FALSE,19/02/2017 10:38,0
454,454,19/02/2017 21:46,TRUE,FALSE,0,FALSE,19/02/2017 21:46,0
455,455,20/02/2017 10:29,FALSE,FALSE,0,FALSE,20/02/2017 10:29,0
456,456,20/02/2017 21:57,TRUE,FALSE,0,FALSE,20/02/2017 21:57,0
457,457,21/02/2017 10:36,FALSE,FALSE,0,FALSE,21/02/2017 10:36,0
458,458,21/02/2017 22:00,TRUE,FALSE,0,FALSE,21/02/2017 22:00,0
459,459,22/02/2017 10:37,FALSE,FALSE,0,FALSE,22/02/2017 10:37,0
460,460,22/02/2017 21:46,TRUE,FALSE,0,FALSE,22/02/2017 21:46,0
461,461,23/02/2017 10:26,FALSE,FALSE,0,FALSE,23/02/2017 10:26,0
462,462,23/02/2017 21:48,TRUE,FALSE,0,FALSE,23/02/2017 21:48,0
463,463,24/02/2017 10:37,FALSE,FALSE,0,FALSE,24/02/2017 10:37,0
464,464,24/02/2017 21:47,TRUE,FALSE,0,FALSE,24/02/2017 21:47,0
465,465,25/02/2017 10:32,FALSE,FALSE,0,FALSE,25/02/2017 10:32,0
466,466,25/02/2017 22:00,TRUE,FALSE,0,FALSE,25/02/2017 22:00,0
467,467,26/02/2017 10:35,FALSE,FALSE,0,FALSE,26/02/2017 10:35,0
468,468,26/02/2017 21:45,TRUE,FALSE,0,FALSE,26/02/2017 21:45,0
469,469,27/02/2017 10:35,FALSE,FALSE,0,FALSE,27/02/2017 10:35,0
470,470,27/02/2017 21:43,TRUE,FALSE,0,FALSE,27/02/2017 21:43,0
471,471,28/02/2017 10:34,FALSE,FALSE,0,FALSE,28/02/2017 10:34,0
472,472,28/02/2017 21:50,TRUE,FALSE,0,FALSE,28/02/2017 21:50,0
473,473,01/03/2017 10:35,FALSE,FALSE,0,FALSE,01/03/2017 10:35,0
474,474,01/03/2017 21:46,TRUE,FALSE,0,FALSE,01/03/2017 21:46,0
475,475,02/03/2017 10:32,FALSE,FALSE,0,FALSE,02/03/2017 10:32,0
476,476,02/03/2017 21:48,TRUE,FALSE,0,FALSE,02/03/2017 21:48,0
477,477,03/03/2017 10:31,FALSE,FALSE,0,FALSE,03/03/2017 10:31,0
478,478,03/03/2017 21:45,TRUE,FALSE,0,FALSE,03/03/2017 21:45,0
479,479,04/03/2017 10:32,FALSE,FALSE,0,FALSE,04/03/2017 10:32,0
480,480,04/03/2017 21:51,TRUE,FALSE,0,FALSE,04/03/2017 21:51,0
481,481,05/03/2017 10:26,FALSE,FALSE,0,FALSE,05/03/2017 10:26,0
482,482,05/03/2017 21:46,TRUE,FALSE,0,FALSE,05/03/2017 21:46,0
483,483,06/03/2017 10:32,FALSE,FALSE,0,FALSE,06/03/2017 10:32,0
484,484,06/03/2017 21:45,TRUE,FALSE,0,FALSE,06/03/2017 21:45,0
485,485,07/03/2017 10:32,FALSE,FALSE,0,FALSE,07/03/2017 10:32,0
486,486,07/03/2017 21:43,TRUE,FALSE,0,FALSE,07/03/2017 21:43,0
487,487,08/03/2017 10:30,FALSE,FALSE,0,FALSE,08/03/2017 10:30,0
488,488,08/03/2017 21:44,TRUE,FALSE,0,FALSE,08/03/2017 21:44,0
489,489,09/03/2017 10:26,FALSE,FALSE,0,FALSE,09/03/2017 10:26,0
490,490,09/03/2017 21:44,TRUE,FALSE,0,FALSE,09/03/2017 21:44,0
491,491,10/03/2017 10:27,FALSE,FALSE,0,FALSE,10/03/2017 10:27,0
492,492,10/03/2017 21:48,TRUE,FALSE,0,FALSE,10/03/2017 21:48,0
493,493,11/03/2017 10:25,FALSE,FALSE,0,FALSE,11/03/2017 10:25,0
494,494,11/03/2017 21:43,TRUE,FALSE,0,FALSE,11/03/2017 21:43,0
495,495,12/03/2017 10:24,FALSE,FALSE,0,FALSE,12/03/2017 10:24,0
496,496,12/03/2017 21:41,TRUE,FALSE,0,FALSE,12/03/2017 21:41,0
497,497,13/03/2017 10:26,FALSE,FALSE,0,FALSE,13/03/2017 10:26,0
498,498,13/03/2017 21:48,TRUE,FALSE,0,FALSE,13/03/2017 21:48,0
499,499,14/03/2017 10:25,FALSE,FALSE,0,FALSE,14/03/2017 10:25,0
500,500,14/03/2017 21:46,TRUE,FALSE,0,FALSE,14/03/2017 21:46,0
501,501,15/03/2017 10:26,FALSE,FALSE,0,FALSE,15/03/2017 10:26,0
502,502,15/03/2017 21:45,TRUE,FALSE,0,FALSE,15/03/2017 21:45,0
503,503,16/03/2017 10:25,FALSE,FALSE,0,FALSE,16/03/2017 10:25,0
504,504,16/03/2017 21:46,TRUE,FALSE,0,FALSE,16/03/2017 21:46,0
505,505,17/03/2017 10:22,FALSE,FALSE,0,FALSE,17/03/2017 10:22,0
506,506,17/03/2017 21:46,TRUE,FALSE,0,FALSE,17/03/2017 21:46,0
507,507,18/03/2017 10:27,FALSE,FALSE,0,FALSE,18/03/2017 10:27,0
508,508,18/03/2017 21:46,TRUE,FALSE,0,FALSE,18/03/2017 21:46,0
509,509,19/03/2017 10:24,FALSE,FALSE,0,FALSE,19/03/2017 10:24,0
510,510,19/03/2017 21:56,TRUE,FALSE,0,FALSE,19/03/2017 21:56,0
511,511,20/03/2017 10:27,FALSE,FALSE,0,FALSE,20/03/2017 10:27,0
512,512,20/03/2017 21:42,TRUE,FALSE,0,FALSE,20/03/2017 21:42,0
513,513,21/03/2017 10:25,FALSE,FALSE,0,FALSE,21/03/2017 10:25,0
514,514,21/03/2017 21:44,TRUE,FALSE,0,FALSE,21/03/2017 21:44,0
515,515,22/03/2017 10:24,FALSE,FALSE,0,FALSE,22/03/2017 10:24,0
516,516,22/03/2017 21:37,TRUE,FALSE,0,FALSE,22/03/2017 21:37,0
517,517,23/03/2017 10:23,FALSE,FALSE,0,FALSE,23/03/2017 10:23,0
518,518,23/03/2017 21:41,TRUE,FALSE,0,FALSE,23/03/2017 21:41,0
519,519,24/03/2017 10:20,FALSE,FALSE,0,FALSE,24/03/2017 10:20,0
520,520,24/03/2017 21:41,TRUE,FALSE,0,FALSE,24/03/2017 21:41,0
521,521,25/03/2017 10:20,FALSE,FALSE,0,FALSE,25/03/2017 10:20,0
522,522,25/03/2017 21:53,TRUE,FALSE,0,FALSE,25/03/2017 21:53,0
523,523,26/03/2017 10:17,FALSE,FALSE,0,FALSE,26/03/2017 10:17,0
524,524,26/03/2017 21:47,TRUE,FALSE,0,FALSE,26/03/2017 21:47,0
525,525,27/03/2017 10:20,FALSE,FALSE,0,FALSE,27/03/2017 10:20,0
526,526,27/03/2017 21:40,TRUE,FALSE,0,FALSE,27/03/2017 21:40,0
527,527,28/03/2017 10:22,FALSE,FALSE,0,FALSE,28/03/2017 10:22,0
528,528,28/03/2017 21:40,TRUE,FALSE,0,FALSE,28/03/2017 21:40,0
529,529,29/03/2017 10:22,FALSE,FALSE,0,FALSE,29/03/2017 10:22,0
530,530,29/03/2017 21:44,TRUE,FALSE,0,FALSE,29/03/2017 21:44,0
531,531,30/03/2017 10:18,FALSE,FALSE,0,FALSE,30/03/2017 10:18,0
532,532,30/03/2017 21:38,TRUE,FALSE,0,FALSE,30/03/2017 21:38,0
533,533,31/03/2017 10:16,FALSE,FALSE,0,FALSE,31/03/2017 10:16,0
534,534,31/03/2017 21:37,TRUE,FALSE,0,FALSE,31/03/2017 21:37,0
535,535,01/04/2017 10:20,FALSE,FALSE,0,FALSE,01/04/2017 10:20,0
536,536,01/04/2017 21:47,TRUE,FALSE,0,FALSE,01/04/2017 21:47,0
537,537,02/04/2017 10:16,FALSE,FALSE,0,FALSE,02/04/2017 10:16,0
538,538,02/04/2017 21:39,TRUE,FALSE,0,FALSE,02/04/2017 21:39,0
539,539,03/04/2017 10:18,FALSE,FALSE,0,FALSE,03/04/2017 10:18,0
540,540,03/04/2017 21:46,TRUE,FALSE,0,FALSE,03/04/2017 21:46,0
541,541,04/04/2017 10:18,FALSE,FALSE,0,FALSE,04/04/2017 10:18,0
542,542,04/04/2017 21:51,TRUE,FALSE,0,FALSE,04/04/2017 21:51,0
543,543,05/04/2017 10:16,FALSE,FALSE,0,FALSE,05/04/2017 10:16,0
544,544,05/04/2017 21:44,TRUE,FALSE,0,FALSE,05/04/2017 21:44,0
545,545,06/04/2017 10:15,FALSE,FALSE,0,FALSE,06/04/2017 10:15,0
546,546,06/04/2017 21:38,TRUE,FALSE,0,FALSE,06/04/2017 21:38,0
547,547,07/04/2017 10:09,FALSE,FALSE,0,FALSE,07/04/2017 10:09,0
548,548,07/04/2017 21:46,TRUE,FALSE,0,FALSE,07/04/2017 21:46,0
549,549,08/04/2017 10:15,FALSE,FALSE,0,FALSE,08/04/2017 10:15,0
550,550,08/04/2017 21:45,TRUE,FALSE,0,FALSE,08/04/2017 21:45,0
551,551,09/04/2017 10:16,FALSE,FALSE,0,FALSE,09/04/2017 10:16,0
552,552,09/04/2017 21:49,TRUE,FALSE,0,FALSE,09/04/2017 21:49,0
553,553,10/04/2017 10:12,FALSE,FALSE,0,FALSE,10/04/2017 10:12,0
554,554,10/04/2017 21:45,TRUE,FALSE,0,FALSE,10/04/2017 21:45,0
555,555,11/04/2017 10:15,FALSE,FALSE,0,FALSE,11/04/2017 10:15,0
556,556,11/04/2017 21:41,TRUE,FALSE,0,FALSE,11/04/2017 21:41,0
557,557,12/04/2017 10:10,FALSE,FALSE,0,FALSE,12/04/2017 10:10,0
558,558,12/04/2017 21:46,TRUE,FALSE,0,FALSE,12/04/2017 21:46,0
559,559,13/04/2017 10:10,FALSE,FALSE,0,FALSE,13/04/2017 10:10,0
560,560,13/04/2017 21:49,TRUE,FALSE,0,FALSE,13/04/2017 21:49,0
561,561,14/04/2017 10:14,FALSE,FALSE,0,FALSE,14/04/2017 10:14,0
562,562,14/04/2017 21:43,TRUE,FALSE,0,FALSE,14/04/2017 21:43,0
563,563,15/04/2017 10:15,FALSE,FALSE,0,FALSE,15/04/2017 10:15,0
564,564,15/04/2017 21:41,TRUE,FALSE,0,FALSE,15/04/2017 21:41,0
565,565,16/04/2017 10:16,FALSE,FALSE,0,FALSE,16/04/2017 10:16,0
566,566,16/04/2017 21:39,TRUE,FALSE,0,FALSE,16/04/2017 21:39,0
567,567,17/04/2017 10:13,FALSE,FALSE,0,FALSE,17/04/2017 10:13,0
568,568,17/04/2017 21:39,TRUE,FALSE,0,FALSE,17/04/2017 21:39,0
569,569,18/04/2017 10:17,FALSE,FALSE,0,FALSE,18/04/2017 10:17,0
570,570,18/04/2017 21:40,TRUE,FALSE,0,FALSE,18/04/2017 21:40,0
571,571,19/04/2017 10:16,FALSE,FALSE,0,FALSE,19/04/2017 10:16,0
572,572,19/04/2017 21:34,TRUE,FALSE,0,FALSE,19/04/2017 21:34,0
573,573,20/04/2017 10:08,FALSE,FALSE,0,FALSE,20/04/2017 10:08,0
574,574,20/04/2017 21:41,TRUE,FALSE,0,FALSE,20/04/2017 21:41,0
575,575,21/04/2017 10:12,FALSE,FALSE,0,FALSE,21/04/2017 10:12,0
576,576,21/04/2017 21:38,TRUE,FALSE,0,FALSE,21/04/2017 21:38,0
577,577,22/04/2017 10:13,FALSE,FALSE,0,FALSE,22/04/2017 10:13,0
578,578,22/04/2017 21:32,TRUE,FALSE,0,FALSE,22/04/2017 21:32,0
579,579,23/04/2017 10:16,FALSE,FALSE,0,FALSE,23/04/2017 10:16,0
580,580,23/04/2017 21:31,TRUE,FALSE,0,FALSE,23/04/2017 21:31,0
581,581,24/04/2017 10:16,FALSE,FALSE,0,FALSE,24/04/2017 10:16,0
582,582,24/04/2017 21:30,TRUE,FALSE,0,FALSE,24/04/2017 21:30,0
583,583,25/04/2017 10:26,FALSE,FALSE,0,FALSE,25/04/2017 10:26,0
584,584,25/04/2017 21:29,TRUE,FALSE,0,FALSE,25/04/2017 21:29,0
585,585,26/04/2017 10:25,FALSE,FALSE,0,FALSE,26/04/2017 10:25,0
586,586,26/04/2017 21:31,TRUE,FALSE,0,FALSE,26/04/2017 21:31,0
587,587,27/04/2017 10:25,FALSE,FALSE,0,FALSE,27/04/2017 10:25,0
588,588,27/04/2017 21:32,TRUE,FALSE,0,FALSE,27/04/2017 21:32,0
589,589,28/04/2017 10:20,FALSE,FALSE,0,FALSE,28/04/2017 10:20,0
590,590,28/04/2017 21:28,TRUE,FALSE,0,FALSE,28/04/2017 21:28,0
591,591,29/04/2017 10:24,FALSE,FALSE,0,FALSE,29/04/2017 10:24,0
592,592,29/04/2017 21:28,TRUE,FALSE,0,FALSE,29/04/2017 21:28,0
593,593,30/04/2017 10:27,FALSE,FALSE,0,FALSE,30/04/2017 10:27,0
594,594,30/04/2017 21:29,TRUE,FALSE,0,FALSE,30/04/2017 21:29,0
595,595,01/05/2017 10:30,FALSE,FALSE,0,FALSE,01/05/2017 10:30,0
596,596,01/05/2017 21:28,TRUE,FALSE,0,FALSE,01/05/2017 21:28,0
597,597,02/05/2017 10:26,FALSE,FALSE,0,FALSE,02/05/2017 10:26,0
598,598,02/05/2017 21:35,TRUE,FALSE,0,FALSE,02/05/2017 21:35,0
599,599,03/05/2017 10:28,FALSE,FALSE,0,FALSE,03/05/2017 10:28,0
600,600,03/05/2017 21:27,TRUE,FALSE,0,FALSE,03/05/2017 21:27,0
601,601,04/05/2017 10:28,FALSE,FALSE,0,FALSE,04/05/2017 10:28,0
602,602,04/05/2017 21:31,TRUE,FALSE,0,FALSE,04/05/2017 21:31,0
603,603,05/05/2017 10:56,FALSE,FALSE,0,FALSE,05/05/2017 10:56,0
604,604,05/05/2017 21:30,TRUE,FALSE,0,FALSE,05/05/2017 21:30,0
605,605,06/05/2017 11:11,FALSE,FALSE,0,FALSE,06/05/2017 11:11,0
606,606,06/05/2017 21:23,TRUE,FALSE,0,FALSE,06/05/2017 21:23,0
607,607,07/05/2017 11:04,FALSE,FALSE,0,FALSE,07/05/2017 11:04,0
608,608,07/05/2017 21:23,TRUE,FALSE,0,FALSE,07/05/2017 21:23,0
609,609,08/05/2017 11:05,FALSE,FALSE,0,FALSE,08/05/2017 11:05,0
610,610,08/05/2017 21:11,TRUE,FALSE,0,FALSE,08/05/2017 21:11,0
611,611,09/05/2017 11:02,FALSE,FALSE,0,FALSE,09/05/2017 11:02,0
612,612,09/05/2017 20:58,TRUE,FALSE,0,FALSE,09/05/2017 20:58,0
613,613,10/05/2017 10:45,FALSE,FALSE,0,FALSE,10/05/2017 10:45,0
614,614,10/05/2017 20:51,TRUE,FALSE,0,FALSE,10/05/2017 20:51,0
615,615,11/05/2017 10:49,FALSE,FALSE,0,FALSE,11/05/2017 10:49,0
616,616,11/05/2017 20:51,TRUE,FALSE,0,FALSE,11/05/2017 20:51,0
